SLOID,status
ch:1:sloid:91005::15,1
ch:1:sloid:90784::51,0
ch:1:sloid:76116::51,1
ch:1:sloid:80521::17,0
ch:1:sloid:90967::51,0
ch:1:sloid:73659::10,1
ch:1:sloid:91049::20,1
ch:1:sloid:76180::10,1
ch:1:sloid:88552::11,1
ch:1:sloid:90920::11,1
ch:1:sloid:90533::52,0
ch:1:sloid:90647::52,0
ch:1:sloid:90913::52,0
ch:1:sloid:76241::10,1
ch:1:sloid:90982::11,1
ch:1:sloid:3376::51,0
ch:1:sloid:82398::10,1
ch:1:sloid:87349::10,1
ch:1:sloid:73586::51,0
ch:1:sloid:91056::12,0
ch:1:sloid:91056::20,0
ch:1:sloid:91098::11,1
ch:1:sloid:75970::51,0
ch:1:sloid:91406::22,0
ch:1:sloid:76033::51,0
ch:1:sloid:76155::51,0
ch:1:sloid:76202::51,0
ch:1:sloid:91168::50,0
ch:1:sloid:95609::50,0
ch:1:sloid:91005::10,1
ch:1:sloid:91015::10,1
ch:1:sloid:91020::10,1
ch:1:sloid:76129::51,0
ch:1:sloid:76274::51,0
ch:1:sloid:88005::51,0
ch:1:sloid:91251::11,1
ch:1:sloid:87683::51,0
ch:1:sloid:91184::10,1
ch:1:sloid:91331::11,1
ch:1:sloid:88022::51,0
ch:1:sloid:80301::52,0
ch:1:sloid:91371::11,1
ch:1:sloid:88313::51,0
ch:1:sloid:73278::54,0
ch:1:sloid:90449::51,0
ch:1:sloid:90538::51,0
ch:1:sloid:73586::60,0
ch:1:sloid:91322::10,1
ch:1:sloid:91328::10,1
ch:1:sloid:91056::12,1
ch:1:sloid:91323::12,1
ch:1:sloid:90616::51,0
ch:1:sloid:90636::51,0
ch:1:sloid:2776::51,1
ch:1:sloid:90220::51,0
ch:1:sloid:91333::20,1
ch:1:sloid:91201::22,1
ch:1:sloid:91414::13,0
ch:1:sloid:80522::20,0
ch:1:sloid:91824::41,0
ch:1:sloid:91258::22,1
ch:1:sloid:90665::50,0
ch:1:sloid:90696::50,0
ch:1:sloid:90613::50,0
ch:1:sloid:91277::50,0
ch:1:sloid:91425::20,1
ch:1:sloid:91441::20,1
ch:1:sloid:90605::51,0
ch:1:sloid:88743::51,0
ch:1:sloid:91040::21,1
ch:1:sloid:91029::50,0
ch:1:sloid:94732::51,0
ch:1:sloid:91061::21,1
ch:1:sloid:90747::50,0
ch:1:sloid:91893::50,0
ch:1:sloid:94188::50,0
ch:1:sloid:94190::50,0
ch:1:sloid:94254::50,0
ch:1:sloid:91128::53,0
ch:1:sloid:91108::21,1
ch:1:sloid:91112::21,1
ch:1:sloid:91120::21,1
ch:1:sloid:90928::50,0
ch:1:sloid:3179::51,0
ch:1:sloid:91062::20,1
ch:1:sloid:91347::50,0
ch:1:sloid:91360::50,0
ch:1:sloid:94189::50,0
ch:1:sloid:94338::50,0
ch:1:sloid:91089::20,1
ch:1:sloid:91090::20,1
ch:1:sloid:91167::21,1
ch:1:sloid:91175::21,1
ch:1:sloid:95707::50,0
ch:1:sloid:91213::21,1
ch:1:sloid:76021::51,0
ch:1:sloid:91297::21,1
ch:1:sloid:91308::21,1
ch:1:sloid:91330::21,1
ch:1:sloid:94540::51,0
ch:1:sloid:94643::51,0
ch:1:sloid:91243::20,1
ch:1:sloid:91258::20,1
ch:1:sloid:95707::51,0
ch:1:sloid:3173::52,0
ch:1:sloid:76209::52,0
ch:1:sloid:91275::20,1
ch:1:sloid:91281::20,1
ch:1:sloid:91285::20,1
ch:1:sloid:91406::21,0
ch:1:sloid:91408::21,1
ch:1:sloid:90494::52,0
ch:1:sloid:87978::51,0
ch:1:sloid:91302::20,1
ch:1:sloid:91311::20,1
ch:1:sloid:91436::21,1
ch:1:sloid:76102::50,1
ch:1:sloid:90500::50,1
ch:1:sloid:76129::50,1
ch:1:sloid:76130::50,1
ch:1:sloid:87935::50,1
ch:1:sloid:90525::50,1
ch:1:sloid:73555::50,1
ch:1:sloid:90531::50,1
ch:1:sloid:90536::50,1
ch:1:sloid:73572::50,1
ch:1:sloid:76183::50,1
ch:1:sloid:87984::50,1
ch:1:sloid:73681::50,0
ch:1:sloid:88000::50,1
ch:1:sloid:88003::50,1
ch:1:sloid:3155::50,1
ch:1:sloid:76227::50,1
ch:1:sloid:76230::50,1
ch:1:sloid:76237::50,1
ch:1:sloid:88006::50,1
ch:1:sloid:75933::50,1
ch:1:sloid:75941::50,1
ch:1:sloid:76246::50,1
ch:1:sloid:76249::50,1
ch:1:sloid:88026::50,1
ch:1:sloid:75942::50,1
ch:1:sloid:75943::50,1
ch:1:sloid:75963::50,1
ch:1:sloid:88045::50,1
ch:1:sloid:88058::50,1
ch:1:sloid:3184::50,1
ch:1:sloid:75977::50,1
ch:1:sloid:76287::50,1
ch:1:sloid:88098::50,1
ch:1:sloid:3196::50,1
ch:1:sloid:3252::50,1
ch:1:sloid:80261::50,1
ch:1:sloid:3354::50,1
ch:1:sloid:3355::50,1
ch:1:sloid:76008::50,1
ch:1:sloid:80449::50,1
ch:1:sloid:88737::50,1
ch:1:sloid:88744::50,1
ch:1:sloid:76033::50,1
ch:1:sloid:89281::50,1
ch:1:sloid:76055::50,1
ch:1:sloid:81545::50,1
ch:1:sloid:3785::50,1
ch:1:sloid:90473::50,1
ch:1:sloid:90474::50,1
ch:1:sloid:76082::50,1
ch:1:sloid:76083::50,1
ch:1:sloid:76086::50,1
ch:1:sloid:76063::51,1
ch:1:sloid:75962::51,1
ch:1:sloid:76070::51,1
ch:1:sloid:76078::51,1
ch:1:sloid:90907::50,0
ch:1:sloid:76010::51,1
ch:1:sloid:91241::50,1
ch:1:sloid:76086::51,1
ch:1:sloid:76089::51,1
ch:1:sloid:90953::50,1
ch:1:sloid:76012::51,1
ch:1:sloid:91080::50,1
ch:1:sloid:91893::50,1
ch:1:sloid:76128::51,1
ch:1:sloid:76129::51,1
ch:1:sloid:76131::51,1
ch:1:sloid:76140::51,1
ch:1:sloid:76154::51,1
ch:1:sloid:90609::50,1
ch:1:sloid:95075::50,1
ch:1:sloid:90632::50,0
ch:1:sloid:2760::51,1
ch:1:sloid:3074::50,1
ch:1:sloid:91829::50,1
ch:1:sloid:94202::50,1
ch:1:sloid:94252::50,1
ch:1:sloid:3157::51,1
ch:1:sloid:90581::50,1
ch:1:sloid:90766::50,1
ch:1:sloid:3398::51,1
ch:1:sloid:3156::51,1
ch:1:sloid:3168::51,1
ch:1:sloid:90790::50,1
ch:1:sloid:6549::51,1
ch:1:sloid:90819::50,1
ch:1:sloid:73557::51,1
ch:1:sloid:90728::50,1
ch:1:sloid:3197::51,1
ch:1:sloid:3253::51,1
ch:1:sloid:90849::50,1
ch:1:sloid:73574::51,1
ch:1:sloid:90738::50,1
ch:1:sloid:90755::50,1
ch:1:sloid:90756::50,1
ch:1:sloid:3371::51,1
ch:1:sloid:3374::51,1
ch:1:sloid:3382::51,1
ch:1:sloid:90899::50,1
ch:1:sloid:73676::51,0
ch:1:sloid:75925::51,1
ch:1:sloid:90925::50,1
ch:1:sloid:90927::50,1
ch:1:sloid:73233::51,1
ch:1:sloid:90863::50,1
ch:1:sloid:73242::51,1
ch:1:sloid:87682::51,1
ch:1:sloid:90512::51,1
ch:1:sloid:90519::51,1
ch:1:sloid:91443::51,1
ch:1:sloid:91903::51,1
ch:1:sloid:87932::51,1
ch:1:sloid:87933::51,1
ch:1:sloid:87946::51,1
ch:1:sloid:90535::51,1
ch:1:sloid:90537::51,1
ch:1:sloid:90790::51,1
ch:1:sloid:94188::51,0
ch:1:sloid:94202::51,1
ch:1:sloid:87964::51,1
ch:1:sloid:90558::51,1
ch:1:sloid:94538::51,1
ch:1:sloid:90569::51,1
ch:1:sloid:76239::51,1
ch:1:sloid:88002::51,1
ch:1:sloid:90607::51,1
ch:1:sloid:90878::51,1
ch:1:sloid:90882::51,1
ch:1:sloid:76249::51,1
ch:1:sloid:88024::51,1
ch:1:sloid:77344::51,1
ch:1:sloid:80263::51,1
ch:1:sloid:88058::51,1
ch:1:sloid:90935::51,1
ch:1:sloid:76171::51,1
ch:1:sloid:90662::51,1
ch:1:sloid:76215::51,1
ch:1:sloid:88416::51,1
ch:1:sloid:88533::51,1
ch:1:sloid:90671::51,1
ch:1:sloid:90977::51,1
ch:1:sloid:76258::51,1
ch:1:sloid:88735::51,1
ch:1:sloid:88736::51,1
ch:1:sloid:91012::51,1
ch:1:sloid:89128::51,1
ch:1:sloid:90710::51,1
ch:1:sloid:90713::51,1
ch:1:sloid:91065::51,1
ch:1:sloid:80435::51,1
ch:1:sloid:90205::51,1
ch:1:sloid:90443::51,1
ch:1:sloid:90723::51,1
ch:1:sloid:91181::51,1
ch:1:sloid:90476::51,1
ch:1:sloid:90479::51,1
ch:1:sloid:91315::51,1
ch:1:sloid:87020::51,1
ch:1:sloid:90496::51,1
ch:1:sloid:90505::51,1
ch:1:sloid:76080::54,1
ch:1:sloid:80263::54,1
ch:1:sloid:1509:2:3,0
ch:1:sloid:75918::54,1
ch:1:sloid:1605:3:4,0
ch:1:sloid:1605:3:5,0
ch:1:sloid:1605:4:7,0
ch:1:sloid:1605:1:1,0
ch:1:sloid:90878::54,1
ch:1:sloid:3855::56,1
ch:1:sloid:76080::56,1
ch:1:sloid:2002:1:2,0
ch:1:sloid:73586::60,1
ch:1:sloid:16:1:7,0
ch:1:sloid:20:1:1,0
ch:1:sloid:75995::61,1
ch:1:sloid:20:3:4,0
ch:1:sloid:6899::65,1
ch:1:sloid:6899::72,1
ch:1:sloid:122:2:2,0
ch:1:sloid:95712::51,1
ch:1:sloid:95912::51,1
ch:1:sloid:96005::51,1
ch:1:sloid:1031:2:3,0
ch:1:sloid:207::161811,0
ch:1:sloid:210:2:2,0
ch:1:sloid:95262::51,1
ch:1:sloid:21:1:1,0
ch:1:sloid:24:2:3,0
ch:1:sloid:115:2:3,0
ch:1:sloid:76182::52,1
ch:1:sloid:76229::52,1
ch:1:sloid:1118:1:1,0
ch:1:sloid:76231::52,1
ch:1:sloid:87979::52,1
ch:1:sloid:211::161531,0
ch:1:sloid:90657::52,1
ch:1:sloid:90713::52,1
ch:1:sloid:90482::52,1
ch:1:sloid:90620::52,1
ch:1:sloid:91826::52,1
ch:1:sloid:94732::52,1
ch:1:sloid:1201:2:2,0
ch:1:sloid:90805::52,1
ch:1:sloid:90966::52,1
ch:1:sloid:91294::52,1
ch:1:sloid:215:2:4,0
ch:1:sloid:216:2:3,0
ch:1:sloid:1202:1:1,0
ch:1:sloid:3363::53,1
ch:1:sloid:1403:1:1,0
ch:1:sloid:90620::53,1
ch:1:sloid:4003:1:1,0
ch:1:sloid:6206:4:6,0
ch:1:sloid:4413:3:4,0
ch:1:sloid:3107:1:3,0
ch:1:sloid:3110:2:3,0
ch:1:sloid:6302:1:1,0
ch:1:sloid:5112:1:1,0
ch:1:sloid:6312:1:1,0
ch:1:sloid:3130:2:2,0
ch:1:sloid:4018:2:2,0
ch:1:sloid:2105:3:4,0
ch:1:sloid:5216:2:3,0
ch:1:sloid:5216:2:4,0
ch:1:sloid:5218:2:3,0
ch:1:sloid:2201:1:1,0
ch:1:sloid:3202:3:6,0
ch:1:sloid:3204:2:4,0
ch:1:sloid:3205:2:3,0
ch:1:sloid:2208:2:4,0
ch:1:sloid:2211:1:1,0
ch:1:sloid:3210:1:2,0
ch:1:sloid:5400:2:3,0
ch:1:sloid:2212:2:2,0
ch:1:sloid:2217:1:1,0
ch:1:sloid:2219:1:2,0
ch:1:sloid:2220:2:2,0
ch:1:sloid:3223:2:3,0
ch:1:sloid:4007:2:2,0
ch:1:sloid:2222:1:3,0
ch:1:sloid:6010:1:1,0
ch:1:sloid:3000:4:7,0
ch:1:sloid:6012:1:1,0
ch:1:sloid:4121:1:1,0
ch:1:sloid:3312:1:1,0
ch:1:sloid:3000:503:44,0
ch:1:sloid:6102:1:1,0
ch:1:sloid:4223:1:1,0
ch:1:sloid:3424:3:4,0
ch:1:sloid:3503:1:1,0
ch:1:sloid:3503:2:2,0
ch:1:sloid:6105:3:5,0
ch:1:sloid:6105:2:4,0
ch:1:sloid:6106:1:2,0
ch:1:sloid:6107:1:1,0
ch:1:sloid:4300:4:6,0
ch:1:sloid:3011:1:1,0
ch:1:sloid:3504:2:2,0
ch:1:sloid:4314:1:1,0
ch:1:sloid:4314:3:3,0
ch:1:sloid:3508:2:4,0
ch:1:sloid:6206:2:2,0
ch:1:sloid:4314:4:6,0
ch:1:sloid:91354::0,1
ch:1:sloid:91368::0,0
ch:1:sloid:91391::0,1
ch:1:sloid:91423::0,0
ch:1:sloid:8501:0:699608,0
ch:1:sloid:91282::0,0
ch:1:sloid:91303::0,1
ch:1:sloid:16155:1:2,0
ch:1:sloid:73244::1,0
ch:1:sloid:16187:1:1,0
ch:1:sloid:87655::1,1
ch:1:sloid:91420::0,0
ch:1:sloid:91437::0,1
ch:1:sloid:17142:2:2,0
ch:1:sloid:8005:1:1,0
ch:1:sloid:91052::1,1
ch:1:sloid:91100::1,0
ch:1:sloid:91244::1,0
ch:1:sloid:91282::1,1
ch:1:sloid:91303::1,0
ch:1:sloid:91304::1,0
ch:1:sloid:91171::1,1
ch:1:sloid:91256::1,0
ch:1:sloid:2028:1:1,0
ch:1:sloid:91354::1,1
ch:1:sloid:91389::1,0
ch:1:sloid:91389::1,1
ch:1:sloid:2110:2:3,0
ch:1:sloid:87349::0,1
ch:1:sloid:91036::0,0
ch:1:sloid:76199::1,0
ch:1:sloid:91406::1,0
ch:1:sloid:91830::1,0
ch:1:sloid:91390::1,1
ch:1:sloid:91421::1,0
ch:1:sloid:2201:2:2,0
ch:1:sloid:91239::2,0
ch:1:sloid:91049::2,0
ch:1:sloid:2206:2:2,0
ch:1:sloid:91830::2,0
ch:1:sloid:91176::0,0
ch:1:sloid:91203::1,0
ch:1:sloid:7000:2:3,0
ch:1:sloid:91385::1,0
ch:1:sloid:91063::3,1
ch:1:sloid:91830::3,0
ch:1:sloid:76193::5,0
ch:1:sloid:80522::7,0
ch:1:sloid:91051::0,0
ch:1:sloid:7100:3:5,0
ch:1:sloid:91382::2,0
ch:1:sloid:3084::0,1
ch:1:sloid:8100:2:3,0
ch:1:sloid:91058::0,0
ch:1:sloid:73244::0,0
ch:1:sloid:8211:2:2,0
ch:1:sloid:8215:1:1,0
ch:1:sloid:9000:7:14,0
ch:1:sloid:91093::0,1
ch:1:sloid:76195::0,0
ch:1:sloid:88553::0,1
ch:1:sloid:90626::0,1
ch:1:sloid:91259::0,0
ch:1:sloid:90881::0,0
ch:1:sloid:91067::0,0
ch:1:sloid:9411:2:3,0
ch:1:sloid:91283::0,0
ch:1:sloid:91306::0,0
ch:1:sloid:8182:0:945783,1
ch:1:sloid:75628::505102,0
ch:1:sloid:91482::505602,0
ch:1:sloid:8085:0:255113,0
ch:1:sloid:93373:0:01,0
ch:1:sloid:93373:0:02,0
ch:1:sloid:95238:0:01,1
ch:1:sloid:93375:0:02,1
ch:1:sloid:7478:0:852180,0
ch:1:sloid:75827::512002,0
ch:1:sloid:87276:0:02,0
ch:1:sloid:76403:0:01,0
ch:1:sloid:76403:0:01,1
ch:1:sloid:76403:0:02,1
ch:1:sloid:88494:0:02,1
ch:1:sloid:75814::510902,0
ch:1:sloid:93386:0:02,0
ch:1:sloid:76409:0:01,1
ch:1:sloid:89509::529702,0
ch:1:sloid:93350:0:01,0
ch:1:sloid:93351:0:01,1
ch:1:sloid:93331:0:01,0
ch:1:sloid:93358:0:01,1
ch:1:sloid:76725:0:02,1
ch:1:sloid:76723:0:01,1
ch:1:sloid:76397:0:02,0
ch:1:sloid:92482:0:01,0
ch:1:sloid:76859:1:4,1
ch:1:sloid:76858:1:1,1
ch:1:sloid:87616:0:01,0
ch:1:sloid:75825::511802,0
ch:1:sloid:95965:0:02,0
ch:1:sloid:88482:1:1,0
ch:1:sloid:89962:0:01,1
ch:1:sloid:93363:0:01,0
ch:1:sloid:8088:0:978634,0
ch:1:sloid:76838:1:2,0
ch:1:sloid:75768::526101,0
ch:1:sloid:88173:1:4,1
ch:1:sloid:78870::500601,0
ch:1:sloid:8087:0:629842,0
ch:1:sloid:76557:1:1,0
ch:1:sloid:89068:1:1,1
ch:1:sloid:89068:2:4,0
ch:1:sloid:4483::161771,0
ch:1:sloid:7483:0:341164,1
ch:1:sloid:7294:0:508712,0
ch:1:sloid:7092:0:178624,0
ch:1:sloid:76393:0:02,1
ch:1:sloid:87615:0:01,1
ch:1:sloid:8366:0:642594,0
ch:1:sloid:8263:0:491396,0
ch:1:sloid:8253:0:843610,0
ch:1:sloid:8493:0:828177,0
ch:1:sloid:8501:0:664497,1
ch:1:sloid:88172:1:1,1
ch:1:sloid:88172:1:6,1
ch:1:sloid:88476:1:3,1
ch:1:sloid:88478:1:5,1
ch:1:sloid:8501:0:664497,1
ch:1:sloid:692:1:16,0
ch:1:sloid:692:1:6,0
ch:1:sloid:88073:1:2,0
ch:1:sloid:88073:1:4,0
ch:1:sloid:88073:1:4,0
ch:1:sloid:90098:0:3,0
ch:1:sloid:79946:0:02,1
ch:1:sloid:93321:0:02,1
ch:1:sloid:88561:1:3,0
ch:1:sloid:4483:0:457050,1
ch:1:sloid:4483:0:860401,1
ch:1:sloid:4489:0:151893,1
ch:1:sloid:235:1:2,1
ch:1:sloid:93324:0:01,1
ch:1:sloid:93325:0:02,1
ch:1:sloid:7082:0:833632,1
ch:1:sloid:7085:0:482749,1
ch:1:sloid:7087:0:234681,1
ch:1:sloid:66:1:4,0
ch:1:sloid:78186:1:1,0
ch:1:sloid:7287:0:856175,1
ch:1:sloid:7472:0:730606,1
ch:1:sloid:7472:0:730606,1
ch:1:sloid:63:1:2,0
ch:1:sloid:159:0:877577,1
ch:1:sloid:264:0:558246,1
ch:1:sloid:88275:0:1,1
ch:1:sloid:88275:0:2,1
ch:1:sloid:81760:0:1,1
ch:1:sloid:78932:0:2,1
ch:1:sloid:7310:0:01,0
ch:1:sloid:89963:0:02,0
ch:1:sloid:76402:0:01,1
ch:1:sloid:7306:0:01,1
ch:1:sloid:8086:0:329534,1
ch:1:sloid:8087:0:929932,1
ch:1:sloid:7086:0:335310,1
ch:1:sloid:93335:0:02,1
ch:1:sloid:16154:0:880854,1
ch:1:sloid:199:0:2,1
ch:1:sloid:184:0:1,1
ch:1:sloid:172:0:1,0
ch:1:sloid:93341:0:01,1
ch:1:sloid:93341:0:02,1
ch:1:sloid:71202:0:02,0
ch:1:sloid:51:1:1,0
ch:1:sloid:179:0:1,1
ch:1:sloid:8186:0:802595,1
ch:1:sloid:94470:1:1,0
ch:1:sloid:7304:0:01,1
ch:1:sloid:8253:0:403360,1
ch:1:sloid:8255:0:294805,1
ch:1:sloid:190:0:1,0
ch:1:sloid:76414:0:01,1
ch:1:sloid:78218:1:4,0
ch:1:sloid:692:1:11,0
ch:1:sloid:93379:0:01,0
ch:1:sloid:93379:0:02,0
ch:1:sloid:87276:0:03,0
ch:1:sloid:76403:0:04,0
ch:1:sloid:3464:0:211744,1
ch:1:sloid:18243:0:318055,1
ch:1:sloid:2101:2:2,1
ch:1:sloid:2113:3:4,1
ch:1:sloid:1605:2:3,1
ch:1:sloid:91226::10,1
ch:1:sloid:1687:0:794161,0
ch:1:sloid:3118:0:1,0
ch:1:sloid:91158::11,1
ch:1:sloid:73692::11,1
ch:1:sloid:3610::10,1
ch:1:sloid:73657::10,1
ch:1:sloid:1684:0:150549,1
ch:1:sloid:80430::10,1
ch:1:sloid:80798::10,1
ch:1:sloid:3113:0:1,0
ch:1:sloid:91195::11,1
ch:1:sloid:91233::11,1
ch:1:sloid:91296::10,1
ch:1:sloid:91431::10,1
ch:1:sloid:91287::11,1
ch:1:sloid:90805::10,1
ch:1:sloid:73656::10,1
ch:1:sloid:90991::10,1
ch:1:sloid:91149::10,1
ch:1:sloid:88552::10,1
ch:1:sloid:91323::11,1
ch:1:sloid:91160::10,1
ch:1:sloid:91371::11,1
ch:1:sloid:1423:0:1,0
ch:1:sloid:1668:0:135334,0
ch:1:sloid:5372::02,0
ch:1:sloid:5373::01,1
ch:1:sloid:17010:0:893288,0
ch:1:sloid:3238:0:1,0
ch:1:sloid:91101::12,1
ch:1:sloid:1661:0:691142,0
ch:1:sloid:1662:0:744238,0
ch:1:sloid:91322::10,1
ch:1:sloid:91361::10,1
ch:1:sloid:30812::13,1
ch:1:sloid:5177:0:549004,1
ch:1:sloid:5172:0:481888,0
ch:1:sloid:88552::13,1
ch:1:sloid:91177::13,1
ch:1:sloid:88025::50,1
ch:1:sloid:90858::50,1
ch:1:sloid:90862::50,1
ch:1:sloid:90582::50,1
ch:1:sloid:90623::50,1
ch:1:sloid:90631::50,1
ch:1:sloid:94189::50,1
ch:1:sloid:80434::50,1
ch:1:sloid:90697::50,1
ch:1:sloid:88739::50,1
ch:1:sloid:88742::50,1
ch:1:sloid:88987::50,1
ch:1:sloid:81540::50,1
ch:1:sloid:90731::50,1
ch:1:sloid:90220::50,1
ch:1:sloid:90996::50,1
ch:1:sloid:91006::50,1
ch:1:sloid:91028::50,1
ch:1:sloid:87860::50,1
ch:1:sloid:90794::50,1
ch:1:sloid:90499::50,1
ch:1:sloid:91233::50,1
ch:1:sloid:90845::50,1
ch:1:sloid:91828::50,1
ch:1:sloid:94182::50,1
ch:1:sloid:94188::50,1
ch:1:sloid:76274::50,1
ch:1:sloid:90856::50,1
ch:1:sloid:90866::50,1
ch:1:sloid:80263::50,1
ch:1:sloid:90625::50,1
ch:1:sloid:90626::50,1
ch:1:sloid:81546::50,1
ch:1:sloid:90902::50,1
ch:1:sloid:90654::50,1
ch:1:sloid:87420::50,1
ch:1:sloid:87680::50,1
ch:1:sloid:90677::50,1
ch:1:sloid:90486::50,1
ch:1:sloid:87951::50,1
ch:1:sloid:90977::50,1
ch:1:sloid:91057::50,1
ch:1:sloid:91128::50,1
ch:1:sloid:90741::50,1
ch:1:sloid:90537::50,1
ch:1:sloid:90771::50,1
ch:1:sloid:90559::50,1
ch:1:sloid:91396::50,1
ch:1:sloid:91260::21,1
ch:1:sloid:76055::50,1
ch:1:sloid:91061::20,1
ch:1:sloid:76167::50,1
ch:1:sloid:76173::50,1
ch:1:sloid:91163::20,1
ch:1:sloid:3396::50,1
ch:1:sloid:91171::20,1
ch:1:sloid:76209::50,1
ch:1:sloid:76219::50,1
ch:1:sloid:91267::22,1
ch:1:sloid:91278::20,1
ch:1:sloid:76234::50,1
ch:1:sloid:91333::20,1
ch:1:sloid:76263::50,1
ch:1:sloid:91062::24,1
ch:1:sloid:73575::50,1
ch:1:sloid:73577::50,1
ch:1:sloid:91355::20,1
ch:1:sloid:91041::20,1
ch:1:sloid:91045::20,1
ch:1:sloid:91056::20,1
ch:1:sloid:80449::21,1
ch:1:sloid:91280::21,1
ch:1:sloid:91320::21,1
ch:1:sloid:91331::21,1
ch:1:sloid:91047::21,1
ch:1:sloid:91421::21,1
ch:1:sloid:75932::50,1
ch:1:sloid:91206::21,1
ch:1:sloid:91354::22,1
ch:1:sloid:91289::20,1
ch:1:sloid:75958::50,1
ch:1:sloid:91268::21,1
ch:1:sloid:3169::50,1
ch:1:sloid:91346::20,1
ch:1:sloid:75977::50,1
ch:1:sloid:76071::50,1
ch:1:sloid:3184::50,1
ch:1:sloid:75984::50,1
ch:1:sloid:75992::50,1
ch:1:sloid:75996::50,1
ch:1:sloid:76083::50,1
ch:1:sloid:3867::50,1
ch:1:sloid:76122::50,1
ch:1:sloid:76124::50,1
ch:1:sloid:91156::21,1
ch:1:sloid:90783::51,1
ch:1:sloid:90788::51,1
ch:1:sloid:76127::54,1
ch:1:sloid:87020::54,1
ch:1:sloid:94257::51,1
ch:1:sloid:95074::51,1
ch:1:sloid:87799::52,1
ch:1:sloid:90619::52,1
ch:1:sloid:90602::51,1
ch:1:sloid:73162::51,1
ch:1:sloid:90852::51,1
ch:1:sloid:94261::52,1
ch:1:sloid:90606::51,1
ch:1:sloid:90639::51,1
ch:1:sloid:76028::51,1
ch:1:sloid:90877::51,1
ch:1:sloid:73710::53,1
ch:1:sloid:90913::51,1
ch:1:sloid:90716::51,1
ch:1:sloid:73168::52,1
ch:1:sloid:90949::51,1
ch:1:sloid:90752::51,1
ch:1:sloid:90758::51,1
ch:1:sloid:76203::52,1
ch:1:sloid:76244::52,1
ch:1:sloid:91067::51,1
ch:1:sloid:91032::53,1
ch:1:sloid:91256::53,1
ch:1:sloid:87005::52,1
ch:1:sloid:91147::51,1
ch:1:sloid:90828::51,1
ch:1:sloid:90589::51,1
ch:1:sloid:90591::51,1
ch:1:sloid:90610::51,1
ch:1:sloid:90629::51,1
ch:1:sloid:90964::52,1
ch:1:sloid:91829::51,1
ch:1:sloid:93250::51,1
ch:1:sloid:90888::51,1
ch:1:sloid:90650::51,1
ch:1:sloid:94252::51,1
ch:1:sloid:94541::51,1
ch:1:sloid:95609::51,1
ch:1:sloid:96115::51,1
ch:1:sloid:3863::51,1
ch:1:sloid:90989::51,1
ch:1:sloid:90701::51,1
ch:1:sloid:90713::51,1
ch:1:sloid:90464::53,1
ch:1:sloid:88031::51,1
ch:1:sloid:90869::51,1
ch:1:sloid:91032::51,1
ch:1:sloid:91165::51,1
ch:1:sloid:76106::54,1
ch:1:sloid:73584::51,1
ch:1:sloid:73662::51,1
ch:1:sloid:89111::51,1
ch:1:sloid:89512::51,1
ch:1:sloid:76265::51,1
ch:1:sloid:76211::51,1
ch:1:sloid:90463::51,1
ch:1:sloid:75979::51,1
ch:1:sloid:76001::51,1
ch:1:sloid:76274::51,1
ch:1:sloid:2471::51,1
ch:1:sloid:3152::51,1
ch:1:sloid:3164::51,1
ch:1:sloid:3176::51,1
ch:1:sloid:90497::51,1
ch:1:sloid:77344::51,1
ch:1:sloid:3188::51,1
ch:1:sloid:3264::51,1
ch:1:sloid:90526::51,1
ch:1:sloid:76089::51,1
ch:1:sloid:76094::51,1
ch:1:sloid:80264::51,1
ch:1:sloid:90528::51,1
ch:1:sloid:95080::50,1
ch:1:sloid:95396::50,1
ch:1:sloid:3866::51,1
ch:1:sloid:3972::51,1
ch:1:sloid:75937::51,1
ch:1:sloid:95707::50,1
ch:1:sloid:81542::51,1
ch:1:sloid:6961::51,1
ch:1:sloid:73167::51,1
ch:1:sloid:73277::51,1
ch:1:sloid:75983::51,1
ch:1:sloid:76009::51,1
ch:1:sloid:87347::51,1
ch:1:sloid:76018::51,1
ch:1:sloid:75926::51,1
ch:1:sloid:87940::51,1
ch:1:sloid:88040::51,1
ch:1:sloid:88041::51,1
ch:1:sloid:87943::51,1
ch:1:sloid:76127::51,1
ch:1:sloid:87964::51,1
ch:1:sloid:87971::51,1
ch:1:sloid:76172::51,1
ch:1:sloid:87975::51,1
ch:1:sloid:87982::51,1
ch:1:sloid:88416::51,1
ch:1:sloid:87989::51,1
ch:1:sloid:87990::51,1
ch:1:sloid:88002::51,1
ch:1:sloid:89104::51,1
ch:1:sloid:73571::51,1
ch:1:sloid:73579::51,1
ch:1:sloid:76127::55,1
ch:1:sloid:76080::56,1
ch:1:sloid:76103::56,1
ch:1:sloid:76103::58,1
ch:1:sloid:75997::60,1
ch:1:sloid:73205::64,1
ch:1:sloid:76105::58,1
ch:1:sloid:95265::61,1
ch:1:sloid:73205::62,1
ch:1:sloid:6899::65,1
ch:1:sloid:73158::50,0
ch:1:sloid:75934::50,1
ch:1:sloid:76080::54,1
ch:1:sloid:88009::51,1
ch:1:sloid:90716::70,1
ch:1:sloid:90729::51,1
ch:1:sloid:305:2:2,1
ch:1:sloid:90837::53,1
ch:1:sloid:6000:3:5,1
ch:1:sloid:90565::50,1
ch:1:sloid:91442::51,1
ch:1:sloid:6302:2:3,1
ch:1:sloid:91056::12,1
ch:1:sloid:91065::60,1
ch:1:sloid:91181::50,1
ch:1:sloid:3508:3:5,1
